,time,latitude,longitude,filename
0,2021-04-02 11:38:57+00:00,51.330249,-0.361071,5389688019.gpx
1,2021-04-02 11:38:59+00:00,51.33028,-0.361126,5389688019.gpx
2,2021-04-02 11:39:00+00:00,51.330242,-0.361159,5389688019.gpx
3,2021-04-02 11:39:01+00:00,51.330204,-0.361191,5389688019.gpx
4,2021-04-02 11:39:03+00:00,51.330276,-0.361224,5389688019.gpx
5,2021-04-02 11:39:04+00:00,51.330318,-0.361247,5389688019.gpx
6,2021-04-02 11:39:06+00:00,51.330402,-0.361293,5389688019.gpx
7,2021-04-02 11:39:08+00:00,51.330474,-0.36129,5389688019.gpx
8,2021-04-02 11:39:10+00:00,51.330524,-0.361309,5389688019.gpx
9,2021-04-02 11:39:12+00:00,51.330589,-0.361337,5389688019.gpx
10,2021-04-02 11:39:14+00:00,51.330646,-0.361363,5389688019.gpx
11,2021-04-02 11:39:16+00:00,51.330707,-0.36139,5389688019.gpx
12,2021-04-02 11:39:18+00:00,51.330757,-0.361422,5389688019.gpx
13,2021-04-02 11:39:20+00:00,51.330818,-0.361424,5389688019.gpx
14,2021-04-02 11:39:22+00:00,51.330879,-0.361422,5389688019.gpx
15,2021-04-02 11:39:23+00:00,51.330912,-0.361408,5389688019.gpx
16,2021-04-02 11:39:24+00:00,51.330944,-0.361394,5389688019.gpx
17,2021-04-02 11:39:25+00:00,51.330971,-0.361369,5389688019.gpx
18,2021-04-02 11:39:26+00:00,51.330997,-0.361344,5389688019.gpx
19,2021-04-02 11:39:27+00:00,51.33102,-0.361305,5389688019.gpx
20,2021-04-02 11:39:28+00:00,51.331043,-0.361266,5389688019.gpx
21,2021-04-02 11:39:30+00:00,51.331069,-0.36117,5389688019.gpx
22,2021-04-02 11:39:31+00:00,51.331077,-0.361122,5389688019.gpx
23,2021-04-02 11:39:32+00:00,51.331085,-0.361073,5389688019.gpx
24,2021-04-02 11:39:34+00:00,51.331111,-0.36101,5389688019.gpx
25,2021-04-02 11:39:36+00:00,51.33115,-0.360919,5389688019.gpx
26,2021-04-02 11:39:37+00:00,51.33116,-0.360876,5389688019.gpx
27,2021-04-02 11:39:38+00:00,51.331169,-0.360832,5389688019.gpx
28,2021-04-02 11:39:40+00:00,51.331184,-0.360751,5389688019.gpx
29,2021-04-02 11:39:42+00:00,51.331199,-0.360656,5389688019.gpx
30,2021-04-02 11:39:43+00:00,51.331209,-0.360613,5389688019.gpx
31,2021-04-02 11:39:44+00:00,51.331218,-0.36057,5389688019.gpx
32,2021-04-02 11:39:46+00:00,51.331233,-0.36048,5389688019.gpx
33,2021-04-02 11:39:48+00:00,51.33126,-0.360407,5389688019.gpx
34,2021-04-02 11:39:50+00:00,51.331275,-0.360314,5389688019.gpx
35,2021-04-02 11:39:52+00:00,51.331279,-0.360224,5389688019.gpx
36,2021-04-02 11:39:53+00:00,51.331287,-0.360176,5389688019.gpx
37,2021-04-02 11:39:54+00:00,51.331295,-0.360128,5389688019.gpx
38,2021-04-02 11:39:56+00:00,51.33131,-0.360054,5389688019.gpx
39,2021-04-02 11:39:58+00:00,51.33134,-0.35997,5389688019.gpx
40,2021-04-02 11:40:00+00:00,51.33134,-0.359881,5389688019.gpx
41,2021-04-02 11:40:01+00:00,51.33135,-0.359839,5389688019.gpx
42,2021-04-02 11:40:02+00:00,51.331359,-0.359796,5389688019.gpx
43,2021-04-02 11:40:03+00:00,51.331369,-0.359751,5389688019.gpx
44,2021-04-02 11:40:04+00:00,51.331378,-0.359706,5389688019.gpx
45,2021-04-02 11:40:06+00:00,51.331398,-0.359616,5389688019.gpx
46,2021-04-02 11:40:07+00:00,51.331408,-0.359573,5389688019.gpx
47,2021-04-02 11:40:08+00:00,51.331417,-0.35953,5389688019.gpx
48,2021-04-02 11:40:09+00:00,51.331427,-0.359486,5389688019.gpx
49,2021-04-02 11:40:10+00:00,51.331436,-0.359442,5389688019.gpx
50,2021-04-02 11:40:11+00:00,51.331434,-0.359402,5389688019.gpx
51,2021-04-02 11:40:12+00:00,51.331432,-0.359363,5389688019.gpx
52,2021-04-02 11:40:13+00:00,51.331446,-0.359319,5389688019.gpx
53,2021-04-02 11:40:14+00:00,51.331459,-0.359274,5389688019.gpx
54,2021-04-02 11:40:15+00:00,51.331463,-0.35923,5389688019.gpx
55,2021-04-02 11:40:16+00:00,51.331466,-0.359185,5389688019.gpx
56,2021-04-02 11:40:17+00:00,51.331476,-0.359146,5389688019.gpx
57,2021-04-02 11:40:18+00:00,51.331485,-0.359106,5389688019.gpx
58,2021-04-02 11:40:19+00:00,51.331483,-0.359063,5389688019.gpx
59,2021-04-02 11:40:20+00:00,51.331481,-0.35902,5389688019.gpx
60,2021-04-02 11:40:22+00:00,51.331478,-0.358939,5389688019.gpx
61,2021-04-02 11:40:24+00:00,51.331493,-0.358849,5389688019.gpx
62,2021-04-02 11:40:26+00:00,51.331497,-0.358767,5389688019.gpx
63,2021-04-02 11:40:28+00:00,51.331523,-0.358694,5389688019.gpx
64,2021-04-02 11:40:30+00:00,51.33155,-0.35862,5389688019.gpx
65,2021-04-02 11:40:32+00:00,51.331573,-0.358551,5389688019.gpx
66,2021-04-02 11:40:34+00:00,51.331584,-0.358476,5389688019.gpx
67,2021-04-02 11:40:36+00:00,51.331607,-0.358399,5389688019.gpx
68,2021-04-02 11:40:38+00:00,51.331619,-0.358322,5389688019.gpx
69,2021-04-02 11:40:39+00:00,51.331627,-0.358284,5389688019.gpx
70,2021-04-02 11:40:40+00:00,51.331634,-0.358246,5389688019.gpx
71,2021-04-02 11:40:41+00:00,51.331642,-0.358201,5389688019.gpx
72,2021-04-02 11:40:42+00:00,51.331649,-0.358156,5389688019.gpx
