,time,latitude,longitude,filename
0,2021-10-11 17:01:51+00:00,51.657875,0.073564,6480936541.gpx
1,2021-10-11 17:01:52+00:00,51.657875,0.073564,6480936541.gpx
2,2021-10-11 17:01:54+00:00,51.65784,0.073488,6480936541.gpx
3,2021-10-11 17:01:55+00:00,51.657844,0.073412,6480936541.gpx
4,2021-10-11 17:01:56+00:00,51.657825,0.073404,6480936541.gpx
5,2021-10-11 17:01:58+00:00,51.657924,0.073375,6480936541.gpx
6,2021-10-11 17:02:00+00:00,51.657848,0.073468,6480936541.gpx
7,2021-10-11 17:02:01+00:00,51.657867,0.073581,6480936541.gpx
8,2021-10-11 17:02:02+00:00,51.657878,0.073651,6480936541.gpx
9,2021-10-11 17:02:03+00:00,51.657863,0.073722,6480936541.gpx
10,2021-10-11 17:02:05+00:00,51.657855,0.073837,6480936541.gpx
11,2021-10-11 17:02:07+00:00,51.657855,0.073946,6480936541.gpx
12,2021-10-11 17:02:09+00:00,51.657852,0.074051,6480936541.gpx
13,2021-10-11 17:02:11+00:00,51.657833,0.074143,6480936541.gpx
14,2021-10-11 17:02:13+00:00,51.657825,0.074224,6480936541.gpx
15,2021-10-11 17:02:15+00:00,51.657836,0.074306,6480936541.gpx
16,2021-10-11 17:02:18+00:00,51.657836,0.074415,6480936541.gpx
17,2021-10-11 17:02:20+00:00,51.657836,0.07452,6480936541.gpx
18,2021-10-11 17:02:22+00:00,51.65784,0.07462,6480936541.gpx
19,2021-10-11 17:02:24+00:00,51.657844,0.074721,6480936541.gpx
20,2021-10-11 17:02:26+00:00,51.657859,0.074814,6480936541.gpx
21,2021-10-11 17:02:28+00:00,51.657871,0.074908,6480936541.gpx
22,2021-10-11 17:02:30+00:00,51.657913,0.075004,6480936541.gpx
23,2021-10-11 17:02:32+00:00,51.657958,0.07507,6480936541.gpx
24,2021-10-11 17:02:34+00:00,51.657993,0.075154,6480936541.gpx
25,2021-10-11 17:02:36+00:00,51.658023,0.075231,6480936541.gpx
26,2021-10-11 17:02:38+00:00,51.658065,0.0753,6480936541.gpx
27,2021-10-11 17:02:40+00:00,51.658123,0.07535,6480936541.gpx
28,2021-10-11 17:02:42+00:00,51.65818,0.075387,6480936541.gpx
29,2021-10-11 17:02:44+00:00,51.658229,0.075445,6480936541.gpx
30,2021-10-11 17:02:46+00:00,51.658275,0.07549,6480936541.gpx
31,2021-10-11 17:02:48+00:00,51.658325,0.07554,6480936541.gpx
32,2021-10-11 17:02:50+00:00,51.658378,0.07559,6480936541.gpx
33,2021-10-11 17:02:52+00:00,51.658435,0.075656,6480936541.gpx
34,2021-10-11 17:02:54+00:00,51.658485,0.075692,6480936541.gpx
35,2021-10-11 17:02:56+00:00,51.658538,0.075729,6480936541.gpx
36,2021-10-11 17:02:58+00:00,51.658596,0.075776,6480936541.gpx
37,2021-10-11 17:03:00+00:00,51.658645,0.075821,6480936541.gpx
38,2021-10-11 17:03:02+00:00,51.658699,0.075875,6480936541.gpx
39,2021-10-11 17:03:04+00:00,51.658752,0.075926,6480936541.gpx
40,2021-10-11 17:03:06+00:00,51.658798,0.075976,6480936541.gpx
41,2021-10-11 17:03:08+00:00,51.658855,0.076011,6480936541.gpx
42,2021-10-11 17:03:10+00:00,51.658908,0.076056,6480936541.gpx
43,2021-10-11 17:03:12+00:00,51.658935,0.076135,6480936541.gpx
44,2021-10-11 17:03:14+00:00,51.658912,0.076241,6480936541.gpx
45,2021-10-11 17:03:16+00:00,51.658893,0.076326,6480936541.gpx
46,2021-10-11 17:03:18+00:00,51.658847,0.076368,6480936541.gpx
47,2021-10-11 17:03:20+00:00,51.65879,0.076372,6480936541.gpx
48,2021-10-11 17:03:22+00:00,51.658733,0.076364,6480936541.gpx
49,2021-10-11 17:03:24+00:00,51.658672,0.076382,6480936541.gpx
50,2021-10-11 17:03:26+00:00,51.658615,0.076364,6480936541.gpx
51,2021-10-11 17:03:28+00:00,51.658569,0.076318,6480936541.gpx
52,2021-10-11 17:03:30+00:00,51.658519,0.076286,6480936541.gpx
53,2021-10-11 17:03:32+00:00,51.658462,0.076274,6480936541.gpx
54,2021-10-11 17:03:34+00:00,51.658397,0.076271,6480936541.gpx
55,2021-10-11 17:03:36+00:00,51.65834,0.076264,6480936541.gpx
56,2021-10-11 17:03:38+00:00,51.658275,0.07626,6480936541.gpx
57,2021-10-11 17:03:40+00:00,51.658206,0.076258,6480936541.gpx
58,2021-10-11 17:03:42+00:00,51.658145,0.076255,6480936541.gpx
59,2021-10-11 17:03:44+00:00,51.658084,0.076249,6480936541.gpx
60,2021-10-11 17:03:46+00:00,51.65802,0.07625,6480936541.gpx
61,2021-10-11 17:03:48+00:00,51.657958,0.076261,6480936541.gpx
62,2021-10-11 17:03:50+00:00,51.657894,0.07626,6480936541.gpx
63,2021-10-11 17:03:52+00:00,51.657836,0.076251,6480936541.gpx
64,2021-10-11 17:03:54+00:00,51.657779,0.076243,6480936541.gpx
65,2021-10-11 17:03:56+00:00,51.657711,0.076256,6480936541.gpx
66,2021-10-11 17:03:58+00:00,51.657653,0.076262,6480936541.gpx
67,2021-10-11 17:04:00+00:00,51.657588,0.07627,6480936541.gpx
68,2021-10-11 17:04:02+00:00,51.657527,0.076272,6480936541.gpx
69,2021-10-11 17:04:04+00:00,51.657463,0.076269,6480936541.gpx
70,2021-10-11 17:04:06+00:00,51.657405,0.076271,6480936541.gpx
71,2021-10-11 17:04:08+00:00,51.657348,0.076288,6480936541.gpx
72,2021-10-11 17:04:10+00:00,51.657295,0.076279,6480936541.gpx
73,2021-10-11 17:04:12+00:00,51.657238,0.076283,6480936541.gpx
74,2021-10-11 17:04:14+00:00,51.657176,0.076288,6480936541.gpx
75,2021-10-11 17:04:16+00:00,51.657119,0.076286,6480936541.gpx
76,2021-10-11 17:04:18+00:00,51.657062,0.076285,6480936541.gpx
77,2021-10-11 17:04:20+00:00,51.657005,0.07629,6480936541.gpx
78,2021-10-11 17:04:22+00:00,51.656951,0.076285,6480936541.gpx
79,2021-10-11 17:04:24+00:00,51.656898,0.076285,6480936541.gpx
80,2021-10-11 17:04:26+00:00,51.656841,0.076282,6480936541.gpx
81,2021-10-11 17:04:28+00:00,51.656822,0.076194,6480936541.gpx
82,2021-10-11 17:04:30+00:00,51.656826,0.076111,6480936541.gpx
83,2021-10-11 17:04:32+00:00,51.65678,0.076064,6480936541.gpx
84,2021-10-11 17:04:34+00:00,51.656723,0.076075,6480936541.gpx
85,2021-10-11 17:04:36+00:00,51.656703,0.076142,6480936541.gpx
86,2021-10-11 17:04:38+00:00,51.656726,0.076232,6480936541.gpx
87,2021-10-11 17:04:40+00:00,51.656696,0.076297,6480936541.gpx
88,2021-10-11 17:04:42+00:00,51.656631,0.076287,6480936541.gpx
89,2021-10-11 17:04:44+00:00,51.656566,0.076278,6480936541.gpx
90,2021-10-11 17:04:46+00:00,51.656509,0.076273,6480936541.gpx
91,2021-10-11 17:04:48+00:00,51.656444,0.076281,6480936541.gpx
92,2021-10-11 17:04:50+00:00,51.656383,0.076286,6480936541.gpx
93,2021-10-11 17:04:52+00:00,51.656326,0.076289,6480936541.gpx
94,2021-10-11 17:04:54+00:00,51.656261,0.076302,6480936541.gpx
95,2021-10-11 17:04:56+00:00,51.656196,0.076294,6480936541.gpx
96,2021-10-11 17:04:58+00:00,51.656135,0.076288,6480936541.gpx
97,2021-10-11 17:05:00+00:00,51.65607,0.076283,6480936541.gpx
98,2021-10-11 17:05:02+00:00,51.656005,0.076272,6480936541.gpx
99,2021-10-11 17:05:04+00:00,51.655941,0.076257,6480936541.gpx
100,2021-10-11 17:05:06+00:00,51.655879,0.076259,6480936541.gpx
101,2021-10-11 17:05:08+00:00,51.655822,0.076265,6480936541.gpx
102,2021-10-11 17:05:10+00:00,51.655769,0.076281,6480936541.gpx
103,2021-10-11 17:05:12+00:00,51.655704,0.076279,6480936541.gpx
104,2021-10-11 17:05:14+00:00,51.655658,0.076245,6480936541.gpx
105,2021-10-11 17:05:16+00:00,51.65559,0.076245,6480936541.gpx
106,2021-10-11 17:05:18+00:00,51.655529,0.076245,6480936541.gpx
107,2021-10-11 17:05:20+00:00,51.655467,0.076274,6480936541.gpx
108,2021-10-11 17:05:22+00:00,51.655418,0.076326,6480936541.gpx
109,2021-10-11 17:05:24+00:00,51.655361,0.076351,6480936541.gpx
110,2021-10-11 17:05:26+00:00,51.655303,0.076344,6480936541.gpx
111,2021-10-11 17:05:28+00:00,51.655246,0.076311,6480936541.gpx
112,2021-10-11 17:05:30+00:00,51.655185,0.076291,6480936541.gpx
113,2021-10-11 17:05:32+00:00,51.655132,0.076253,6480936541.gpx
114,2021-10-11 17:05:34+00:00,51.655078,0.076203,6480936541.gpx
115,2021-10-11 17:05:36+00:00,51.655017,0.076164,6480936541.gpx
116,2021-10-11 17:05:38+00:00,51.65496,0.076137,6480936541.gpx
117,2021-10-11 17:05:40+00:00,51.654903,0.076072,6480936541.gpx
118,2021-10-11 17:05:42+00:00,51.654853,0.076012,6480936541.gpx
119,2021-10-11 17:05:44+00:00,51.654808,0.075925,6480936541.gpx
120,2021-10-11 17:05:46+00:00,51.654758,0.075879,6480936541.gpx
121,2021-10-11 17:05:48+00:00,51.654724,0.075814,6480936541.gpx
122,2021-10-11 17:05:50+00:00,51.654693,0.075738,6480936541.gpx
123,2021-10-11 17:05:52+00:00,51.654659,0.075658,6480936541.gpx
124,2021-10-11 17:05:54+00:00,51.654617,0.075589,6480936541.gpx
125,2021-10-11 17:05:56+00:00,51.654556,0.075538,6480936541.gpx
126,2021-10-11 17:05:58+00:00,51.654521,0.075468,6480936541.gpx
127,2021-10-11 17:06:00+00:00,51.654483,0.075386,6480936541.gpx
128,2021-10-11 17:06:02+00:00,51.654438,0.0753,6480936541.gpx
129,2021-10-11 17:06:04+00:00,51.654403,0.075216,6480936541.gpx
130,2021-10-11 17:06:06+00:00,51.654361,0.075145,6480936541.gpx
131,2021-10-11 17:06:08+00:00,51.654327,0.075065,6480936541.gpx
132,2021-10-11 17:06:10+00:00,51.654296,0.074995,6480936541.gpx
133,2021-10-11 17:06:12+00:00,51.654262,0.07493,6480936541.gpx
134,2021-10-11 17:06:14+00:00,51.654216,0.074857,6480936541.gpx
135,2021-10-11 17:06:16+00:00,51.654178,0.07478,6480936541.gpx
136,2021-10-11 17:06:18+00:00,51.654144,0.074715,6480936541.gpx
137,2021-10-11 17:06:20+00:00,51.654102,0.074652,6480936541.gpx
138,2021-10-11 17:06:22+00:00,51.654056,0.074585,6480936541.gpx
139,2021-10-11 17:06:24+00:00,51.654022,0.074517,6480936541.gpx
140,2021-10-11 17:06:26+00:00,51.653987,0.074438,6480936541.gpx
141,2021-10-11 17:06:28+00:00,51.653964,0.074369,6480936541.gpx
142,2021-10-11 17:06:30+00:00,51.653926,0.07429,6480936541.gpx
143,2021-10-11 17:06:32+00:00,51.6539,0.074205,6480936541.gpx
144,2021-10-11 17:06:34+00:00,51.653881,0.074117,6480936541.gpx
145,2021-10-11 17:06:37+00:00,51.653858,0.074012,6480936541.gpx
146,2021-10-11 17:06:39+00:00,51.653842,0.073923,6480936541.gpx
147,2021-10-11 17:06:41+00:00,51.653827,0.073841,6480936541.gpx
148,2021-10-11 17:06:43+00:00,51.653816,0.073745,6480936541.gpx
149,2021-10-11 17:06:45+00:00,51.653797,0.073657,6480936541.gpx
150,2021-10-11 17:06:47+00:00,51.653778,0.073582,6480936541.gpx
151,2021-10-11 17:06:49+00:00,51.65377,0.0735,6480936541.gpx
152,2021-10-11 17:06:51+00:00,51.653736,0.073436,6480936541.gpx
153,2021-10-11 17:06:53+00:00,51.65369,0.073393,6480936541.gpx
154,2021-10-11 17:06:55+00:00,51.653648,0.073289,6480936541.gpx
155,2021-10-11 17:06:57+00:00,51.653587,0.07333,6480936541.gpx
156,2021-10-11 17:06:59+00:00,51.653537,0.07337,6480936541.gpx
157,2021-10-11 17:07:01+00:00,51.653495,0.07343,6480936541.gpx
158,2021-10-11 17:07:03+00:00,51.653453,0.073489,6480936541.gpx
159,2021-10-11 17:07:05+00:00,51.653427,0.073576,6480936541.gpx
160,2021-10-11 17:07:07+00:00,51.653396,0.073641,6480936541.gpx
161,2021-10-11 17:07:09+00:00,51.653362,0.073705,6480936541.gpx
162,2021-10-11 17:07:11+00:00,51.653324,0.073769,6480936541.gpx
163,2021-10-11 17:07:13+00:00,51.653289,0.07383,6480936541.gpx
164,2021-10-11 17:07:32+00:00,51.653221,0.073729,6480936541.gpx
165,2021-10-11 17:07:34+00:00,51.653186,0.073654,6480936541.gpx
166,2021-10-11 17:07:36+00:00,51.653205,0.073557,6480936541.gpx
167,2021-10-11 17:07:38+00:00,51.653213,0.073469,6480936541.gpx
168,2021-10-11 17:07:40+00:00,51.65316,0.073432,6480936541.gpx
169,2021-10-11 17:07:42+00:00,51.653114,0.073395,6480936541.gpx
170,2021-10-11 17:07:47+00:00,51.653163,0.07342,6480936541.gpx
171,2021-10-11 17:07:49+00:00,51.653213,0.073467,6480936541.gpx
172,2021-10-11 17:07:51+00:00,51.65324,0.073545,6480936541.gpx
173,2021-10-11 17:07:53+00:00,51.653228,0.073644,6480936541.gpx
174,2021-10-11 17:07:55+00:00,51.653217,0.07373,6480936541.gpx
175,2021-10-11 17:07:57+00:00,51.65319,0.073819,6480936541.gpx
176,2021-10-11 17:07:59+00:00,51.653156,0.073899,6480936541.gpx
177,2021-10-11 17:08:01+00:00,51.653114,0.073979,6480936541.gpx
178,2021-10-11 17:08:03+00:00,51.653079,0.07407,6480936541.gpx
179,2021-10-11 17:08:05+00:00,51.653045,0.074156,6480936541.gpx
