,time,latitude,longitude,filename
0,2021-09-06 10:19:02+00:00,51.330177,-0.361388,6287816296.gpx
1,2021-09-06 10:19:03+00:00,51.330194,-0.361276,6287816296.gpx
2,2021-09-06 10:19:05+00:00,51.330211,-0.361163,6287816296.gpx
3,2021-09-06 10:19:07+00:00,51.330276,-0.36117,6287816296.gpx
4,2021-09-06 10:19:09+00:00,51.330326,-0.361183,6287816296.gpx
5,2021-09-06 10:19:11+00:00,51.330379,-0.361197,6287816296.gpx
6,2021-09-06 10:19:13+00:00,51.330432,-0.361222,6287816296.gpx
7,2021-09-06 10:19:15+00:00,51.330493,-0.361243,6287816296.gpx
8,2021-09-06 10:19:17+00:00,51.330551,-0.361253,6287816296.gpx
9,2021-09-06 10:19:19+00:00,51.330608,-0.361265,6287816296.gpx
10,2021-09-06 10:19:21+00:00,51.330657,-0.361277,6287816296.gpx
11,2021-09-06 10:19:23+00:00,51.330707,-0.361296,6287816296.gpx
12,2021-09-06 10:19:26+00:00,51.330768,-0.361321,6287816296.gpx
13,2021-09-06 10:19:28+00:00,51.330825,-0.36132,6287816296.gpx
14,2021-09-06 10:19:30+00:00,51.330871,-0.361325,6287816296.gpx
15,2021-09-06 10:19:32+00:00,51.330928,-0.361327,6287816296.gpx
16,2021-09-06 10:19:34+00:00,51.330986,-0.361295,6287816296.gpx
17,2021-09-06 10:19:36+00:00,51.331024,-0.361234,6287816296.gpx
18,2021-09-06 10:19:38+00:00,51.331035,-0.361148,6287816296.gpx
19,2021-09-06 10:19:40+00:00,51.331039,-0.361057,6287816296.gpx
20,2021-09-06 10:19:42+00:00,51.331058,-0.360974,6287816296.gpx
21,2021-09-06 10:19:44+00:00,51.331069,-0.360899,6287816296.gpx
22,2021-09-06 10:19:46+00:00,51.331104,-0.360828,6287816296.gpx
23,2021-09-06 10:19:48+00:00,51.331119,-0.36074,6287816296.gpx
24,2021-09-06 10:19:50+00:00,51.331127,-0.360656,6287816296.gpx
25,2021-09-06 10:19:52+00:00,51.331146,-0.360577,6287816296.gpx
26,2021-09-06 10:19:54+00:00,51.331157,-0.360499,6287816296.gpx
27,2021-09-06 10:19:56+00:00,51.331184,-0.360433,6287816296.gpx
28,2021-09-06 10:19:58+00:00,51.331199,-0.36035,6287816296.gpx
29,2021-09-06 10:20:00+00:00,51.331192,-0.360261,6287816296.gpx
30,2021-09-06 10:20:02+00:00,51.331214,-0.360188,6287816296.gpx
31,2021-09-06 10:20:05+00:00,51.331237,-0.360079,6287816296.gpx
32,2021-09-06 10:20:07+00:00,51.331245,-0.360002,6287816296.gpx
33,2021-09-06 10:20:09+00:00,51.331268,-0.359933,6287816296.gpx
34,2021-09-06 10:20:11+00:00,51.331275,-0.359851,6287816296.gpx
35,2021-09-06 10:20:13+00:00,51.331302,-0.359776,6287816296.gpx
36,2021-09-06 10:20:15+00:00,51.331317,-0.359691,6287816296.gpx
37,2021-09-06 10:20:18+00:00,51.33134,-0.359592,6287816296.gpx
38,2021-09-06 10:20:20+00:00,51.331348,-0.359518,6287816296.gpx
39,2021-09-06 10:20:22+00:00,51.331359,-0.359439,6287816296.gpx
40,2021-09-06 10:20:24+00:00,51.331371,-0.359357,6287816296.gpx
41,2021-09-06 10:20:26+00:00,51.331386,-0.359277,6287816296.gpx
42,2021-09-06 10:20:28+00:00,51.331401,-0.359192,6287816296.gpx
43,2021-09-06 10:20:30+00:00,51.331413,-0.359113,6287816296.gpx
44,2021-09-06 10:20:32+00:00,51.331428,-0.359035,6287816296.gpx
45,2021-09-06 10:20:34+00:00,51.331436,-0.358956,6287816296.gpx
46,2021-09-06 10:20:36+00:00,51.331455,-0.358877,6287816296.gpx
47,2021-09-06 10:20:38+00:00,51.33147,-0.358802,6287816296.gpx
48,2021-09-06 10:20:40+00:00,51.331478,-0.358718,6287816296.gpx
49,2021-09-06 10:20:42+00:00,51.331493,-0.358643,6287816296.gpx
