,time,latitude,longitude,filename
0,2021-01-15 12:08:07+00:00,51.330142,-0.361159,4938766261.gpx
1,2021-01-15 12:08:08+00:00,51.330169,-0.361161,4938766261.gpx
2,2021-01-15 12:08:10+00:00,51.330196,-0.361163,4938766261.gpx
3,2021-01-15 12:08:11+00:00,51.330223,-0.361165,4938766261.gpx
4,2021-01-15 12:08:12+00:00,51.33028,-0.361174,4938766261.gpx
5,2021-01-15 12:08:13+00:00,51.330314,-0.361194,4938766261.gpx
6,2021-01-15 12:08:14+00:00,51.330345,-0.361236,4938766261.gpx
7,2021-01-15 12:08:16+00:00,51.330374,-0.361252,4938766261.gpx
8,2021-01-15 12:08:17+00:00,51.330402,-0.361268,4938766261.gpx
9,2021-01-15 12:08:19+00:00,51.330455,-0.361282,4938766261.gpx
10,2021-01-15 12:08:20+00:00,51.33048,-0.361294,4938766261.gpx
11,2021-01-15 12:08:21+00:00,51.330505,-0.361306,4938766261.gpx
12,2021-01-15 12:08:23+00:00,51.330562,-0.361337,4938766261.gpx
13,2021-01-15 12:08:24+00:00,51.330589,-0.36134,4938766261.gpx
14,2021-01-15 12:08:25+00:00,51.330615,-0.361344,4938766261.gpx
15,2021-01-15 12:08:27+00:00,51.330657,-0.361369,4938766261.gpx
16,2021-01-15 12:08:29+00:00,51.330711,-0.361394,4938766261.gpx
17,2021-01-15 12:08:31+00:00,51.330776,-0.361395,4938766261.gpx
18,2021-01-15 12:08:32+00:00,51.330805,-0.3614,4938766261.gpx
19,2021-01-15 12:08:33+00:00,51.330833,-0.361406,4938766261.gpx
20,2021-01-15 12:08:34+00:00,51.330858,-0.361405,4938766261.gpx
21,2021-01-15 12:08:35+00:00,51.330883,-0.361404,4938766261.gpx
22,2021-01-15 12:08:36+00:00,51.330914,-0.361392,4938766261.gpx
23,2021-01-15 12:08:37+00:00,51.330944,-0.36138,4938766261.gpx
24,2021-01-15 12:08:38+00:00,51.330971,-0.361352,4938766261.gpx
25,2021-01-15 12:08:39+00:00,51.330997,-0.361323,4938766261.gpx
26,2021-01-15 12:08:41+00:00,51.331031,-0.361278,4938766261.gpx
27,2021-01-15 12:08:43+00:00,51.331047,-0.361231,4938766261.gpx
28,2021-01-15 12:08:44+00:00,51.331062,-0.361183,4938766261.gpx
29,2021-01-15 12:08:45+00:00,51.331068,-0.361136,4938766261.gpx
30,2021-01-15 12:08:46+00:00,51.331073,-0.361089,4938766261.gpx
31,2021-01-15 12:08:48+00:00,51.331077,-0.360994,4938766261.gpx
32,2021-01-15 12:08:49+00:00,51.331081,-0.360948,4938766261.gpx
33,2021-01-15 12:08:50+00:00,51.331085,-0.360901,4938766261.gpx
34,2021-01-15 12:08:52+00:00,51.331111,-0.360824,4938766261.gpx
35,2021-01-15 12:08:54+00:00,51.331111,-0.360738,4938766261.gpx
36,2021-01-15 12:08:56+00:00,51.331142,-0.360664,4938766261.gpx
37,2021-01-15 12:08:57+00:00,51.331146,-0.360619,4938766261.gpx
38,2021-01-15 12:08:58+00:00,51.33115,-0.360574,4938766261.gpx
39,2021-01-15 12:08:59+00:00,51.331158,-0.360538,4938766261.gpx
40,2021-01-15 12:09:00+00:00,51.331165,-0.360501,4938766261.gpx
41,2021-01-15 12:09:01+00:00,51.331173,-0.360459,4938766261.gpx
42,2021-01-15 12:09:02+00:00,51.33118,-0.360416,4938766261.gpx
43,2021-01-15 12:09:03+00:00,51.331188,-0.360375,4938766261.gpx
44,2021-01-15 12:09:04+00:00,51.331195,-0.360333,4938766261.gpx
45,2021-01-15 12:09:06+00:00,51.331203,-0.360244,4938766261.gpx
46,2021-01-15 12:09:08+00:00,51.331214,-0.360152,4938766261.gpx
47,2021-01-15 12:09:09+00:00,51.331232,-0.360117,4938766261.gpx
48,2021-01-15 12:09:10+00:00,51.331249,-0.360082,4938766261.gpx
49,2021-01-15 12:09:12+00:00,51.331249,-0.359989,4938766261.gpx
50,2021-01-15 12:09:14+00:00,51.331253,-0.359913,4938766261.gpx
51,2021-01-15 12:09:16+00:00,51.331279,-0.359834,4938766261.gpx
52,2021-01-15 12:09:18+00:00,51.331302,-0.35975,4938766261.gpx
53,2021-01-15 12:09:20+00:00,51.331317,-0.359672,4938766261.gpx
54,2021-01-15 12:09:21+00:00,51.331325,-0.359628,4938766261.gpx
55,2021-01-15 12:09:22+00:00,51.331333,-0.359584,4938766261.gpx
56,2021-01-15 12:09:23+00:00,51.331339,-0.359541,4938766261.gpx
57,2021-01-15 12:09:24+00:00,51.331344,-0.359497,4938766261.gpx
58,2021-01-15 12:09:25+00:00,51.33135,-0.359462,4938766261.gpx
59,2021-01-15 12:09:26+00:00,51.331356,-0.359426,4938766261.gpx
60,2021-01-15 12:09:28+00:00,51.331371,-0.359356,4938766261.gpx
61,2021-01-15 12:09:29+00:00,51.331381,-0.359311,4938766261.gpx
62,2021-01-15 12:09:30+00:00,51.33139,-0.359265,4938766261.gpx
63,2021-01-15 12:09:32+00:00,51.331401,-0.359191,4938766261.gpx
64,2021-01-15 12:09:33+00:00,51.331413,-0.359154,4938766261.gpx
65,2021-01-15 12:09:34+00:00,51.331424,-0.359116,4938766261.gpx
66,2021-01-15 12:09:35+00:00,51.331438,-0.359079,4938766261.gpx
67,2021-01-15 12:09:36+00:00,51.331451,-0.359042,4938766261.gpx
68,2021-01-15 12:09:37+00:00,51.331455,-0.359005,4938766261.gpx
69,2021-01-15 12:09:38+00:00,51.331459,-0.358968,4938766261.gpx
70,2021-01-15 12:09:40+00:00,51.331466,-0.358884,4938766261.gpx
71,2021-01-15 12:09:42+00:00,51.331485,-0.358811,4938766261.gpx
72,2021-01-15 12:09:43+00:00,51.331485,-0.358775,4938766261.gpx
73,2021-01-15 12:09:44+00:00,51.331485,-0.358738,4938766261.gpx
74,2021-01-15 12:09:45+00:00,51.331495,-0.3587,4938766261.gpx
75,2021-01-15 12:09:46+00:00,51.331504,-0.358662,4938766261.gpx
76,2021-01-15 12:09:48+00:00,51.331516,-0.358587,4938766261.gpx
77,2021-01-15 12:09:50+00:00,51.331527,-0.358513,4938766261.gpx
78,2021-01-15 12:09:51+00:00,51.331533,-0.358474,4938766261.gpx
79,2021-01-15 12:09:52+00:00,51.331539,-0.358434,4938766261.gpx
80,2021-01-15 12:09:54+00:00,51.33155,-0.358354,4938766261.gpx
81,2021-01-15 12:09:55+00:00,51.331556,-0.358318,4938766261.gpx
82,2021-01-15 12:09:56+00:00,51.331562,-0.358282,4938766261.gpx
83,2021-01-15 12:09:58+00:00,51.331588,-0.358224,4938766261.gpx
84,2021-01-15 12:10:00+00:00,51.331596,-0.35815,4938766261.gpx
85,2021-01-15 12:10:03+00:00,51.331611,-0.358044,4938766261.gpx
86,2021-01-15 12:10:05+00:00,51.331623,-0.357974,4938766261.gpx
87,2021-01-15 12:10:06+00:00,51.331623,-0.357974,4938766261.gpx
88,2021-01-15 12:10:08+00:00,51.331642,-0.357877,4938766261.gpx
89,2021-01-15 12:10:10+00:00,51.331668,-0.357809,4938766261.gpx
90,2021-01-15 12:10:11+00:00,51.331676,-0.357768,4938766261.gpx
91,2021-01-15 12:10:12+00:00,51.331684,-0.357727,4938766261.gpx
92,2021-01-15 12:10:13+00:00,51.331688,-0.357685,4938766261.gpx
93,2021-01-15 12:10:14+00:00,51.331691,-0.357642,4938766261.gpx
94,2021-01-15 12:10:15+00:00,51.331707,-0.357605,4938766261.gpx
95,2021-01-15 12:10:16+00:00,51.331722,-0.357568,4938766261.gpx
96,2021-01-15 12:10:17+00:00,51.331718,-0.357532,4938766261.gpx
97,2021-01-15 12:10:18+00:00,51.331714,-0.357497,4938766261.gpx
98,2021-01-15 12:10:20+00:00,51.331726,-0.357424,4938766261.gpx
99,2021-01-15 12:10:22+00:00,51.331737,-0.357377,4938766261.gpx
100,2021-01-15 12:10:23+00:00,51.331748,-0.35733,4938766261.gpx
101,2021-01-15 12:10:24+00:00,51.331748,-0.35733,4938766261.gpx
102,2021-01-15 12:10:26+00:00,51.331764,-0.357242,4938766261.gpx
103,2021-01-15 12:10:27+00:00,51.331764,-0.357242,4938766261.gpx
104,2021-01-15 12:10:29+00:00,51.331775,-0.357161,4938766261.gpx
105,2021-01-15 12:10:31+00:00,51.331791,-0.35711,4938766261.gpx
106,2021-01-15 12:10:32+00:00,51.331806,-0.357058,4938766261.gpx
107,2021-01-15 12:10:35+00:00,51.331817,-0.356953,4938766261.gpx
108,2021-01-15 12:10:37+00:00,51.331817,-0.356906,4938766261.gpx
109,2021-01-15 12:10:38+00:00,51.331817,-0.356858,4938766261.gpx
110,2021-01-15 12:10:39+00:00,51.331817,-0.356858,4938766261.gpx
111,2021-01-15 12:10:41+00:00,51.331832,-0.356772,4938766261.gpx
112,2021-01-15 12:10:42+00:00,51.331838,-0.356734,4938766261.gpx
113,2021-01-15 12:10:43+00:00,51.331844,-0.356696,4938766261.gpx
114,2021-01-15 12:10:44+00:00,51.331844,-0.356696,4938766261.gpx
115,2021-01-15 12:10:46+00:00,51.331829,-0.356596,4938766261.gpx
116,2021-01-15 12:10:47+00:00,51.331829,-0.356596,4938766261.gpx
117,2021-01-15 12:10:48+00:00,51.331829,-0.356596,4938766261.gpx
118,2021-01-15 12:10:50+00:00,51.331874,-0.356597,4938766261.gpx
119,2021-01-15 12:10:53+00:00,51.331928,-0.356599,4938766261.gpx
120,2021-01-15 12:10:55+00:00,51.331977,-0.356709,4938766261.gpx
121,2021-01-15 12:10:57+00:00,51.332019,-0.356764,4938766261.gpx
122,2021-01-15 12:10:59+00:00,51.332073,-0.356799,4938766261.gpx
123,2021-01-15 12:11:00+00:00,51.332098,-0.356813,4938766261.gpx
124,2021-01-15 12:11:01+00:00,51.332122,-0.356827,4938766261.gpx
125,2021-01-15 12:11:03+00:00,51.332176,-0.356856,4938766261.gpx
126,2021-01-15 12:11:04+00:00,51.332203,-0.356869,4938766261.gpx
127,2021-01-15 12:11:05+00:00,51.332229,-0.356882,4938766261.gpx
128,2021-01-15 12:11:06+00:00,51.332229,-0.356882,4938766261.gpx
129,2021-01-15 12:11:08+00:00,51.332294,-0.356893,4938766261.gpx
130,2021-01-15 12:11:10+00:00,51.33234,-0.356892,4938766261.gpx
131,2021-01-15 12:11:11+00:00,51.332363,-0.356898,4938766261.gpx
132,2021-01-15 12:11:12+00:00,51.332386,-0.356904,4938766261.gpx
133,2021-01-15 12:11:13+00:00,51.332411,-0.356909,4938766261.gpx
134,2021-01-15 12:11:14+00:00,51.332435,-0.356914,4938766261.gpx
135,2021-01-15 12:11:16+00:00,51.332481,-0.356943,4938766261.gpx
136,2021-01-15 12:11:17+00:00,51.33251,-0.356943,4938766261.gpx
137,2021-01-15 12:11:18+00:00,51.332538,-0.356944,4938766261.gpx
138,2021-01-15 12:11:20+00:00,51.332592,-0.356958,4938766261.gpx
139,2021-01-15 12:11:21+00:00,51.332621,-0.356952,4938766261.gpx
140,2021-01-15 12:11:22+00:00,51.332649,-0.356946,4938766261.gpx
141,2021-01-15 12:11:24+00:00,51.332695,-0.356928,4938766261.gpx
142,2021-01-15 12:11:26+00:00,51.332748,-0.356969,4938766261.gpx
143,2021-01-15 12:11:28+00:00,51.332805,-0.356946,4938766261.gpx
144,2021-01-15 12:11:30+00:00,51.332855,-0.356975,4938766261.gpx
145,2021-01-15 12:11:32+00:00,51.332904,-0.357008,4938766261.gpx
146,2021-01-15 12:11:34+00:00,51.332954,-0.357038,4938766261.gpx
147,2021-01-15 12:11:36+00:00,51.333011,-0.357049,4938766261.gpx
148,2021-01-15 12:11:38+00:00,51.333048,-0.357059,4938766261.gpx
149,2021-01-15 12:11:39+00:00,51.333084,-0.35707,4938766261.gpx
150,2021-01-15 12:11:40+00:00,51.333103,-0.357089,4938766261.gpx
151,2021-01-15 12:11:41+00:00,51.333122,-0.357108,4938766261.gpx
152,2021-01-15 12:11:42+00:00,51.333138,-0.357129,4938766261.gpx
153,2021-01-15 12:11:43+00:00,51.333155,-0.357151,4938766261.gpx
154,2021-01-15 12:11:44+00:00,51.333171,-0.357172,4938766261.gpx
155,2021-01-15 12:11:47+00:00,51.333229,-0.357192,4938766261.gpx
156,2021-01-15 12:11:49+00:00,51.333229,-0.357192,4938766261.gpx
157,2021-01-15 12:11:50+00:00,51.333229,-0.357192,4938766261.gpx
158,2021-01-15 12:11:52+00:00,51.333267,-0.357234,4938766261.gpx
159,2021-01-15 12:11:56+00:00,51.333312,-0.357265,4938766261.gpx
160,2021-01-15 12:11:58+00:00,51.333351,-0.357338,4938766261.gpx
