GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0042000406,162,2,1,2,9:40 PM,11:43,MISS Connaughton 24' 3PT Jump Shot,,,,,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,0
0042000406,163,4,0,2,9:41 PM,11:41,,,Payne REBOUND (Off:0 Def:1),,,5,1626166,Cameron Payne,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,0
0042000406,164,2,102,2,9:41 PM,11:28,,,MISS Payne 8' Driving Floating Bank Jump Shot,,,5,1626166,Cameron Payne,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,165,4,0,2,9:41 PM,11:27,Connaughton REBOUND (Off:0 Def:1),,,,,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,166,2,63,2,9:41 PM,11:11,MISS Middleton 11' Fadeaway Jumper,,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,167,4,0,2,9:41 PM,11:10,,,Johnson REBOUND (Off:0 Def:2),,,5,1629661,Cameron Johnson,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,168,1,75,2,9:41 PM,10:54,,,Payne 2' Driving Finger Roll Layup (7 PTS),18 - 29,11,5,1626166,Cameron Payne,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,169,2,80,2,9:42 PM,10:40,MISS Antetokounmpo 17' Step Back Jump Shot,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,170,4,0,2,9:42 PM,10:39,,,Johnson REBOUND (Off:0 Def:3),,,5,1629661,Cameron Johnson,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,171,6,1,2,9:42 PM,10:32,Middleton P.FOUL (P2.T1) (S.Foster),,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,5,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,1,0,,,,,,1
0042000406,173,8,0,2,9:42 PM,10:32,,,SUB: Paul FOR Booker,,,5,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,5,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0
0042000406,175,1,79,2,9:42 PM,10:25,,,Payne 27' 3PT Pullup Jump Shot (10 PTS),21 - 29,8,5,1626166,Cameron Payne,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,176,5,4,2,9:42 PM,10:17,Antetokounmpo Traveling Turnover (P2.T8),,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1,0,,,,,,1
0042000406,177,8,0,2,9:43 PM,10:17,SUB: Holiday FOR Teague,,,,,4,201952,Jeff Teague,1610612749.0,Milwaukee,Bucks,MIL,4,201950,Jrue Holiday,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0042000406,179,5,1,2,9:43 PM,10:08,Middleton STEAL (3 STL),,Payne Bad Pass Turnover (P1.T6),,,5,1626166,Cameron Payne,1610612756.0,Phoenix,Suns,PHX,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0042000406,181,2,1,2,9:43 PM,9:51,MISS Holiday 27' 3PT Jump Shot,,,,,4,201950,Jrue Holiday,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,182,4,0,2,9:43 PM,9:50,,,Crowder REBOUND (Off:0 Def:4),,,5,203109,Jae Crowder,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,183,2,3,2,9:43 PM,9:37,Antetokounmpo BLOCK (2 BLK),,MISS Ayton 7' Hook Shot,,,5,1629028,Deandre Ayton,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,1
0042000406,185,4,0,2,9:43 PM,9:36,Lopez REBOUND (Off:1 Def:3),,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,186,2,1,2,9:44 PM,9:23,MISS Connaughton 30' 3PT Jump Shot,,,,,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,187,4,0,2,9:44 PM,9:22,,,Crowder REBOUND (Off:0 Def:5),,,5,203109,Jae Crowder,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,188,1,1,2,9:44 PM,9:12,,,Johnson 29' 3PT Jump Shot (3 PTS) (Paul 3 AST),24 - 29,5,5,1629661,Cameron Johnson,1610612756.0,Phoenix,Suns,PHX,5,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
0042000406,190,2,73,2,9:44 PM,8:55,MISS Holiday 4' Driving Reverse Layup,,Ayton BLOCK (1 BLK),,,4,201950,Jrue Holiday,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,5,1629028,Deandre Ayton,1610612756.0,Phoenix,Suns,PHX,1
0042000406,192,4,0,2,9:44 PM,8:53,,,Ayton REBOUND (Off:1 Def:1),,,5,1629028,Deandre Ayton,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,193,6,2,2,9:44 PM,8:47,Lopez S.FOUL (P1.T2) (T.Brothers),,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,5,203109,Jae Crowder,1610612756.0,Phoenix,Suns,PHX,1,0,,,,,,1
0042000406,195,9,1,2,9:45 PM,8:47,BUCKS Timeout: Regular (Full 2 Short 0),,,,,2,1610612749,,,,,,0,0,,,,,,0,0,,,,,,0
0042000406,196,8,0,2,9:47 PM,8:47,SUB: Portis FOR Lopez,,,,,4,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0042000406,197,8,0,2,9:47 PM,8:47,SUB: Tucker FOR Connaughton,,,,,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,4,200782,P.J. Tucker,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0042000406,198,8,0,2,9:47 PM,8:47,,,SUB: Booker FOR Payne,,,5,1626166,Cameron Payne,1610612756.0,Phoenix,Suns,PHX,5,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0
0042000406,202,3,11,2,9:48 PM,8:47,,,Crowder Free Throw 1 of 2 (3 PTS),25 - 29,4,5,203109,Jae Crowder,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,203,3,12,2,9:49 PM,8:47,,,Crowder Free Throw 2 of 2 (4 PTS),26 - 29,3,5,203109,Jae Crowder,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,204,1,1,2,9:49 PM,8:25,Portis 15' Jump Shot (8 PTS) (Holiday 5 AST),,,26 - 31,5,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,4,201950,Jrue Holiday,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0042000406,206,2,3,2,9:50 PM,8:01,,,MISS Ayton 8' Hook Shot,,,5,1629028,Deandre Ayton,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,207,4,0,2,9:50 PM,8:00,Portis REBOUND (Off:0 Def:2),,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,208,2,1,2,9:50 PM,7:49,MISS Portis 26' 3PT Jump Shot,,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,209,4,0,2,9:50 PM,7:48,,,Crowder REBOUND (Off:0 Def:6),,,5,203109,Jae Crowder,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,210,2,79,2,9:50 PM,7:38,,,MISS Paul 16' Pullup Jump Shot,,,5,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,211,4,0,2,9:50 PM,7:37,Holiday REBOUND (Off:1 Def:4),,,,,4,201950,Jrue Holiday,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,212,6,2,2,9:50 PM,7:32,,,Paul S.FOUL (P1.T1) (T.Brothers),,,5,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0042000406,214,3,11,2,9:51 PM,7:32,Portis Free Throw 1 of 2 (9 PTS),,,26 - 32,6,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,0
0042000406,215,8,0,2,9:51 PM,7:32,SUB: Connaughton FOR Middleton,,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0042000406,216,8,0,2,9:51 PM,7:32,,,SUB: Bridges FOR Johnson,,,5,1629661,Cameron Johnson,1610612756.0,Phoenix,Suns,PHX,5,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0
0042000406,219,3,12,2,9:51 PM,7:32,Portis Free Throw 2 of 2 (10 PTS),,,26 - 33,7,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,220,1,75,2,9:51 PM,7:19,,,Booker 6' Driving Finger Roll Layup (4 PTS),28 - 33,5,5,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,221,2,79,2,9:51 PM,7:10,MISS Antetokounmpo 20' Pullup Jump Shot,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,222,4,0,2,9:51 PM,7:09,,,Bridges REBOUND (Off:1 Def:1),,,5,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,223,1,101,2,9:52 PM,6:43,,,Bridges 6' Driving Floating Jump Shot (4 PTS),30 - 33,3,5,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,224,5,1,2,9:52 PM,6:24,Antetokounmpo Bad Pass Turnover (P3.T9),,Paul STEAL (1 STL),,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,5,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
0042000406,226,6,2,2,9:52 PM,6:21,Portis S.FOUL (P1.T3) (E.Lewis),,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,5,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,1,0,,,,,,1
0042000406,228,3,11,2,9:53 PM,6:21,,,MISS Bridges Free Throw 1 of 2,,,5,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,229,4,1,2,9:53 PM,6:21,,,Suns Rebound,,,3,1610612756,,,,,,0,0,,,,,,0,0,,,,,,0
0042000406,234,3,12,2,9:53 PM,6:21,,,Bridges Free Throw 2 of 2 (5 PTS),31 - 33,2,5,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,230,8,0,2,9:53 PM,6:21,SUB: Middleton FOR Antetokounmpo,,,,,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0042000406,231,8,0,2,9:53 PM,6:21,,,SUB: Kaminsky FOR Ayton,,,5,1629028,Deandre Ayton,1610612756.0,Phoenix,Suns,PHX,5,1626163,Frank Kaminsky,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0
0042000406,235,2,79,2,9:54 PM,5:57,MISS Holiday 15' Pullup Jump Shot,,,,,4,201950,Jrue Holiday,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,236,4,0,2,9:54 PM,5:56,,,Crowder REBOUND (Off:0 Def:7),,,5,203109,Jae Crowder,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,238,1,6,2,9:54 PM,5:34,,,Paul 2' Driving Layup (5 PTS),33 - 33,TIE,5,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,240,2,1,2,9:55 PM,5:12,MISS Tucker 3PT Jump Shot,,,,,4,200782,P.J. Tucker,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,241,4,0,2,9:55 PM,5:11,Connaughton REBOUND (Off:1 Def:1),,,,,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0042000406,242,5,1,2,9:55 PM,5:03,Connaughton Bad Pass Turnover (P1.T10),,Bridges STEAL (2 STL),,,4,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,5,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
0042000406,244,6,1,2,9:55 PM,5:03,Tucker P.FOUL (P1.T4) (S.Foster),,,,,4,200782,P.J. Tucker,1610612749.0,Milwaukee,Bucks,MIL,5,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,1,0,,,,,,1
0042000406,246,8,0,2,9:55 PM,5:03,SUB: Antetokounmpo FOR Portis,,,,,4,1626171,Bobby Portis,1610612749.0,Milwaukee,Bucks,MIL,4,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0042000406,247,8,0,2,9:55 PM,5:03,,,SUB: Ayton FOR Kaminsky,,,5,1626163,Frank Kaminsky,1610612756.0,Phoenix,Suns,PHX,5,1629028,Deandre Ayton,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0
0042000406,250,6,1,2,9:56 PM,4:51,Middleton P.FOUL (P3.PN) (T.Brothers),,,,,4,203114,Khris Middleton,1610612749.0,Milwaukee,Bucks,MIL,5,1629028,Deandre Ayton,1610612756.0,Phoenix,Suns,PHX,1,0,,,,,,1
0042000406,252,3,11,2,9:56 PM,4:51,,,Ayton Free Throw 1 of 2 (3 PTS),34 - 33,-1,5,1629028,Deandre Ayton,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0042000406,253,3,12,2,9:57 PM,4:51,,,Ayton Free Throw 2 of 2 (4 PTS),35 - 33,-2,5,1629028,Deandre Ayton,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
