,time,latitude,longitude,filename
0,2021-03-19 12:33:27+00:00,51.330135,-0.361163,5303209781.gpx
1,2021-03-19 12:33:28+00:00,51.330173,-0.361194,5303209781.gpx
2,2021-03-19 12:33:29+00:00,51.330211,-0.361226,5303209781.gpx
3,2021-03-19 12:33:30+00:00,51.330188,-0.36123,5303209781.gpx
4,2021-03-19 12:33:31+00:00,51.330165,-0.361233,5303209781.gpx
5,2021-03-19 12:33:33+00:00,51.330242,-0.361236,5303209781.gpx
6,2021-03-19 12:33:34+00:00,51.330299,-0.36126,5303209781.gpx
7,2021-03-19 12:33:35+00:00,51.330345,-0.361278,5303209781.gpx
8,2021-03-19 12:33:36+00:00,51.330394,-0.36129,5303209781.gpx
9,2021-03-19 12:33:37+00:00,51.330429,-0.361281,5303209781.gpx
10,2021-03-19 12:33:38+00:00,51.330463,-0.361272,5303209781.gpx
11,2021-03-19 12:33:40+00:00,51.330516,-0.361301,5303209781.gpx
12,2021-03-19 12:33:42+00:00,51.33057,-0.361308,5303209781.gpx
13,2021-03-19 12:33:44+00:00,51.330619,-0.361344,5303209781.gpx
14,2021-03-19 12:33:46+00:00,51.330665,-0.361362,5303209781.gpx
15,2021-03-19 12:33:48+00:00,51.330718,-0.361369,5303209781.gpx
16,2021-03-19 12:33:50+00:00,51.330787,-0.361397,5303209781.gpx
17,2021-03-19 12:33:51+00:00,51.330818,-0.361403,5303209781.gpx
18,2021-03-19 12:33:52+00:00,51.330848,-0.361409,5303209781.gpx
19,2021-03-19 12:33:53+00:00,51.330877,-0.361405,5303209781.gpx
20,2021-03-19 12:33:54+00:00,51.330905,-0.361401,5303209781.gpx
21,2021-03-19 12:33:56+00:00,51.330951,-0.361354,5303209781.gpx
22,2021-03-19 12:33:58+00:00,51.331012,-0.361296,5303209781.gpx
23,2021-03-19 12:34:00+00:00,51.331054,-0.361236,5303209781.gpx
24,2021-03-19 12:34:02+00:00,51.331092,-0.361148,5303209781.gpx
25,2021-03-19 12:34:04+00:00,51.331119,-0.361055,5303209781.gpx
26,2021-03-19 12:34:06+00:00,51.33113,-0.360956,5303209781.gpx
27,2021-03-19 12:34:08+00:00,51.331142,-0.360853,5303209781.gpx
28,2021-03-19 12:34:10+00:00,51.33115,-0.36077,5303209781.gpx
29,2021-03-19 12:34:12+00:00,51.331161,-0.360668,5303209781.gpx
30,2021-03-19 12:34:14+00:00,51.331192,-0.360572,5303209781.gpx
31,2021-03-19 12:34:15+00:00,51.3312,-0.360535,5303209781.gpx
32,2021-03-19 12:34:16+00:00,51.331207,-0.360497,5303209781.gpx
33,2021-03-19 12:34:17+00:00,51.331211,-0.360452,5303209781.gpx
34,2021-03-19 12:34:18+00:00,51.331214,-0.360407,5303209781.gpx
35,2021-03-19 12:34:19+00:00,51.331222,-0.360361,5303209781.gpx
36,2021-03-19 12:34:20+00:00,51.33123,-0.360315,5303209781.gpx
37,2021-03-19 12:34:21+00:00,51.331247,-0.360273,5303209781.gpx
38,2021-03-19 12:34:22+00:00,51.331264,-0.360231,5303209781.gpx
