,time,latitude,longitude,filename
0,2021-02-28 11:24:26+00:00,51.330287,-0.361154,5190183368.gpx
1,2021-02-28 11:24:27+00:00,51.330307,-0.361153,5190183368.gpx
2,2021-02-28 11:24:29+00:00,51.330314,-0.361185,5190183368.gpx
3,2021-02-28 11:24:31+00:00,51.330326,-0.361196,5190183368.gpx
4,2021-02-28 11:24:35+00:00,51.330371,-0.3612,5190183368.gpx
5,2021-02-28 11:24:40+00:00,51.330421,-0.361237,5190183368.gpx
6,2021-02-28 11:24:42+00:00,51.33044,-0.361227,5190183368.gpx
7,2021-02-28 11:24:44+00:00,51.330467,-0.361256,5190183368.gpx
8,2021-02-28 11:24:46+00:00,51.330486,-0.361265,5190183368.gpx
9,2021-02-28 11:24:48+00:00,51.330486,-0.361245,5190183368.gpx
10,2021-02-28 11:24:49+00:00,51.330493,-0.361229,5190183368.gpx
11,2021-02-28 11:24:50+00:00,51.330497,-0.361224,5190183368.gpx
12,2021-02-28 11:24:51+00:00,51.330497,-0.361221,5190183368.gpx
13,2021-02-28 11:24:52+00:00,51.330493,-0.361215,5190183368.gpx
14,2021-02-28 11:24:53+00:00,51.330497,-0.361211,5190183368.gpx
15,2021-02-28 11:24:54+00:00,51.330497,-0.361206,5190183368.gpx
16,2021-02-28 11:24:55+00:00,51.330497,-0.361203,5190183368.gpx
17,2021-02-28 11:24:56+00:00,51.330497,-0.361197,5190183368.gpx
18,2021-02-28 11:24:57+00:00,51.330497,-0.361193,5190183368.gpx
19,2021-02-28 11:24:58+00:00,51.330497,-0.361192,5190183368.gpx
20,2021-02-28 11:24:59+00:00,51.330493,-0.361193,5190183368.gpx
21,2021-02-28 11:25:00+00:00,51.330474,-0.36119,5190183368.gpx
22,2021-02-28 11:25:01+00:00,51.33045,-0.361188,5190183368.gpx
23,2021-02-28 11:25:02+00:00,51.330433,-0.361186,5190183368.gpx
24,2021-02-28 11:25:03+00:00,51.330415,-0.361183,5190183368.gpx
25,2021-02-28 11:25:04+00:00,51.330398,-0.361181,5190183368.gpx
26,2021-02-28 11:25:11+00:00,51.330381,-0.361179,5190183368.gpx
27,2021-02-28 11:25:12+00:00,51.330364,-0.361177,5190183368.gpx
28,2021-02-28 11:25:13+00:00,51.330347,-0.361175,5190183368.gpx
29,2021-02-28 11:25:17+00:00,51.33033,-0.361172,5190183368.gpx
30,2021-02-28 11:25:20+00:00,51.330312,-0.36117,5190183368.gpx
31,2021-02-28 11:25:25+00:00,51.330295,-0.361168,5190183368.gpx
32,2021-02-28 11:25:38+00:00,51.330278,-0.361166,5190183368.gpx
33,2021-02-28 11:25:48+00:00,51.330261,-0.361164,5190183368.gpx
34,2021-02-28 11:25:52+00:00,51.330244,-0.361162,5190183368.gpx
35,2021-02-28 11:25:55+00:00,51.330226,-0.361159,5190183368.gpx
36,2021-02-28 11:25:57+00:00,51.330209,-0.361157,5190183368.gpx
37,2021-02-28 11:25:58+00:00,51.330192,-0.361155,5190183368.gpx
38,2021-02-28 11:25:59+00:00,51.330192,-0.361155,5190183368.gpx
39,2021-02-28 11:26:00+00:00,51.330192,-0.361155,5190183368.gpx
40,2021-02-28 11:26:02+00:00,51.330242,-0.361111,5190183368.gpx
41,2021-02-28 11:26:03+00:00,51.330242,-0.361111,5190183368.gpx
42,2021-02-28 11:26:05+00:00,51.330291,-0.361151,5190183368.gpx
43,2021-02-28 11:26:06+00:00,51.330299,-0.361165,5190183368.gpx
44,2021-02-28 11:26:07+00:00,51.330307,-0.361179,5190183368.gpx
45,2021-02-28 11:26:08+00:00,51.330314,-0.361193,5190183368.gpx
46,2021-02-28 11:26:09+00:00,51.330322,-0.361207,5190183368.gpx
47,2021-02-28 11:26:13+00:00,51.330383,-0.361229,5190183368.gpx
48,2021-02-28 11:26:15+00:00,51.330399,-0.361233,5190183368.gpx
49,2021-02-28 11:26:16+00:00,51.330414,-0.361238,5190183368.gpx
50,2021-02-28 11:26:17+00:00,51.330429,-0.361243,5190183368.gpx
51,2021-02-28 11:26:18+00:00,51.330429,-0.361243,5190183368.gpx
52,2021-02-28 11:26:21+00:00,51.330474,-0.361267,5190183368.gpx
53,2021-02-28 11:26:22+00:00,51.330474,-0.361267,5190183368.gpx
54,2021-02-28 11:26:24+00:00,51.330474,-0.361267,5190183368.gpx
55,2021-02-28 11:26:26+00:00,51.330524,-0.361286,5190183368.gpx
56,2021-02-28 11:26:27+00:00,51.330542,-0.361293,5190183368.gpx
57,2021-02-28 11:26:29+00:00,51.330559,-0.361299,5190183368.gpx
58,2021-02-28 11:26:30+00:00,51.330577,-0.361306,5190183368.gpx
59,2021-02-28 11:26:32+00:00,51.330595,-0.36131,5190183368.gpx
60,2021-02-28 11:26:34+00:00,51.330613,-0.361313,5190183368.gpx
61,2021-02-28 11:26:35+00:00,51.330631,-0.361317,5190183368.gpx
62,2021-02-28 11:26:38+00:00,51.330687,-0.361342,5190183368.gpx
63,2021-02-28 11:26:40+00:00,51.330702,-0.361347,5190183368.gpx
64,2021-02-28 11:26:42+00:00,51.330716,-0.361353,5190183368.gpx
65,2021-02-28 11:26:43+00:00,51.33073,-0.361359,5190183368.gpx
66,2021-02-28 11:26:46+00:00,51.330755,-0.361361,5190183368.gpx
67,2021-02-28 11:26:47+00:00,51.33078,-0.361364,5190183368.gpx
68,2021-02-28 11:26:49+00:00,51.33078,-0.361364,5190183368.gpx
69,2021-02-28 11:26:51+00:00,51.330825,-0.361381,5190183368.gpx
70,2021-02-28 11:26:55+00:00,51.330875,-0.361402,5190183368.gpx
71,2021-02-28 11:26:56+00:00,51.330875,-0.361402,5190183368.gpx
72,2021-02-28 11:26:57+00:00,51.330875,-0.361402,5190183368.gpx
73,2021-02-28 11:26:59+00:00,51.330913,-0.361446,5190183368.gpx
74,2021-02-28 11:27:00+00:00,51.330923,-0.361467,5190183368.gpx
75,2021-02-28 11:27:01+00:00,51.330934,-0.361488,5190183368.gpx
76,2021-02-28 11:27:02+00:00,51.330944,-0.361509,5190183368.gpx
77,2021-02-28 11:27:03+00:00,51.330944,-0.361509,5190183368.gpx
78,2021-02-28 11:27:06+00:00,51.33097,-0.361578,5190183368.gpx
79,2021-02-28 11:27:07+00:00,51.33097,-0.361578,5190183368.gpx
80,2021-02-28 11:27:08+00:00,51.33097,-0.361578,5190183368.gpx
81,2021-02-28 11:27:11+00:00,51.331008,-0.361615,5190183368.gpx
82,2021-02-28 11:27:12+00:00,51.331008,-0.361615,5190183368.gpx
83,2021-02-28 11:27:15+00:00,51.331008,-0.361615,5190183368.gpx
84,2021-02-28 11:27:17+00:00,51.331039,-0.361685,5190183368.gpx
85,2021-02-28 11:27:20+00:00,51.331035,-0.361727,5190183368.gpx
86,2021-02-28 11:27:21+00:00,51.331031,-0.361768,5190183368.gpx
87,2021-02-28 11:27:25+00:00,51.331039,-0.361886,5190183368.gpx
88,2021-02-28 11:27:28+00:00,51.331043,-0.361912,5190183368.gpx
89,2021-02-28 11:27:29+00:00,51.331047,-0.361937,5190183368.gpx
90,2021-02-28 11:27:30+00:00,51.331048,-0.361973,5190183368.gpx
91,2021-02-28 11:27:32+00:00,51.331049,-0.362009,5190183368.gpx
92,2021-02-28 11:27:33+00:00,51.33105,-0.362045,5190183368.gpx
93,2021-02-28 11:27:35+00:00,51.33105,-0.362045,5190183368.gpx
94,2021-02-28 11:27:37+00:00,51.331054,-0.362131,5190183368.gpx
95,2021-02-28 11:27:39+00:00,51.331053,-0.362157,5190183368.gpx
96,2021-02-28 11:27:41+00:00,51.331051,-0.362184,5190183368.gpx
97,2021-02-28 11:27:42+00:00,51.33105,-0.36221,5190183368.gpx
98,2021-02-28 11:27:43+00:00,51.33105,-0.36221,5190183368.gpx
99,2021-02-28 11:27:45+00:00,51.331058,-0.362286,5190183368.gpx
100,2021-02-28 11:27:46+00:00,51.331058,-0.362286,5190183368.gpx
101,2021-02-28 11:27:50+00:00,51.33105,-0.362375,5190183368.gpx
102,2021-02-28 11:27:55+00:00,51.33105,-0.362463,5190183368.gpx
103,2021-02-28 11:27:58+00:00,51.331047,-0.362536,5190183368.gpx
104,2021-02-28 11:28:00+00:00,51.331047,-0.362536,5190183368.gpx
