# color,contour_id,vertice_id,x,y
#0d0887,1,61,3.5681015292704292,3.1494322535749646
#0d0887,1,62,3.5772433967545343,3.160029428172687
#0d0887,1,63,3.696339186834482,3.3048934911626713
#0d0887,1,64,3.7258448678309595,3.343424543186127
#0d0887,1,65,3.8121454943413826,3.460354728750378
#0d0887,1,66,3.8744463389073847,3.552027446078794
#0d0887,1,67,3.9168072443069555,3.615815966338083
#0d0887,1,68,4.011524038787223,3.7712772039257896
#0d0887,1,69,4.02304780998381,3.791916194118169
#0d0887,1,70,4.098355505342104,3.9267384415134963
#0d0887,1,71,4.171649281060235,4.071206125819475
#0d0887,1,72,4.177330801542286,4.082199679101201
#0d0887,1,73,4.251387872335535,4.237660916688908
#0d0887,1,74,4.31958702711016,4.393122154276615
#0d0887,1,75,4.32025075213666,4.394772225939593
#0d0887,1,76,4.385950186460789,4.5485833918643195
#0d0887,1,77,4.449167516351286,4.704044629452026
#0d0887,1,78,4.468852223213082,4.75513218047031
#0d0887,1,79,4.513086594287749,4.859505867039731
#0d0887,1,80,4.578616542890025,5.014967104627438
#0d0887,1,81,4.617453694289507,5.105648457498285
#0d0887,1,82,4.649171514542911,5.1704283422151445
#0d0887,1,83,4.7295716298503,5.325889579802849
#0d0887,1,84,4.766055165365932,5.390717928833731
#0d0887,1,85,4.826870373363024,5.481350817390556
#0d0887,1,86,4.914656636442357,5.596091054068285
#0d0887,1,87,4.952431406605761,5.636812054978263
#0d0887,1,88,5.063258107518783,5.74218452127203
#0d0887,1,89,5.127411449516064,5.792273292565968
#0d0887,1,90,5.211859578595208,5.851265813724479
#0d0887,1,91,5.360461049671633,5.938922042369526
#0d0887,1,92,5.376462006116194,5.947734530153674
#0d0887,1,93,5.509062520748058,6.015520263503836
#0d0887,1,94,5.657663991824483,6.087504444895933
#0d0887,1,95,5.688763142286549,6.103195767741382
#0d0887,1,96,5.8062654629009085,6.160046607834979
#0d0887,1,97,5.954866933977334,6.236337330965308
#0d0887,1,98,5.99419459369323,6.258657005329085
#0d0887,1,99,6.103468405053759,6.319822585061429
#0d0887,1,100,6.252069876130184,6.412290603013628
#0d0887,1,101,6.25467934945244,6.414118242916793
#0d0887,1,102,6.400671347206606,6.517390364182569
#0d0887,1,103,6.466574184360386,6.569579480504499
#0d0887,1,104,6.549272818283031,6.636587399838035
#0d0887,1,105,6.6470344940579,6.725040718092204
#0d0887,1,106,6.697874289359456,6.7726581288863414
#0d0887,1,107,6.801907954254105,6.880501955679911
#0d0887,1,108,6.846475760435881,6.928819614617947
#0d0887,1,109,6.936887122234318,7.035963193267618
#0d0887,1,110,6.995077231512306,7.108719596085438
#0d0887,1,111,7.056446703304603,7.191424430855323
#0d0887,1,112,7.143678702588732,7.316375457800114
#0d0887,1,113,7.163727189544827,7.346885668443029
#0d0887,1,114,7.259580500925397,7.502346906030736
#0d0887,1,115,7.292280173665157,7.559183732417164
#0d0887,1,116,7.346472544070808,7.657808143618441
#0d0887,1,117,7.425742589998154,7.813269381206148
#0d0887,1,118,7.440881644741582,7.845285438767987
#0d0887,1,119,7.497429518191014,7.968730618793854
#0d0887,1,120,7.562971354315979,8.12419185638156
#0d0887,1,121,7.589483115818007,8.192714712736894
#0d0887,1,122,7.62248929041536,8.279653093969266
#0d0887,1,123,7.676320387422444,8.435114331556973
#0d0887,1,124,7.725020802821467,8.590575569144677
#0d0887,1,125,7.738084586894432,8.637077862586276
#0d0887,1,126,7.768474079291789,8.746036806732382
#0d0887,1,127,7.806855524617658,8.90149804432009
#0d0887,1,128,7.840278008405286,9.056959281907796
#0d0887,1,129,7.868701253533274,9.2124205194955
#0d0887,1,130,7.8866860579708575,9.332562255227451
#0d0887,1,131,7.891985475573809,9.36788175708321
#0d0887,1,132,7.90985581944186,9.523342994670914
#0d0887,1,133,7.922120260093852,9.678804232258619
#0d0887,1,134,7.9284346555193945,9.834265469846327
#0d0887,1,135,7.928363376744262,9.989726707434032
#0d0887,1,136,7.921378621085685,10.145187945021737
#0d0887,1,137,7.906863805217994,10.300649182609446
#0d0887,1,138,7.8866860579708575,10.438894149456377
#0d0887,1,139,7.884069187896113,10.456110420197152
#0d0887,1,140,7.851612715629901,10.611571657784856
#0d0887,1,141,7.808991090921655,10.767032895372564
#0d0887,1,142,7.755322241372317,10.922494132960267
#0d0887,1,143,7.738084586894432,10.964199892318332
#0d0887,1,144,7.6880139519171475,11.077955370547974
#0d0887,1,145,7.606857266452764,11.233416608135682
#0d0887,1,146,7.589483115818007,11.262521077876608
#0d0887,1,147,7.5083735628197665,11.388877845723387
#0d0887,1,148,7.440881644741582,11.481973761631227
#0d0887,1,149,7.392037388768437,11.544339083311092
#0d0887,1,150,7.292280173665157,11.660188332209188
#0d0887,1,151,7.255445327185212,11.6998003208988
#0d0887,1,152,7.143678702588732,11.811756685738295
#0d0887,1,153,7.097080141182013,11.855261558486504
#0d0887,1,154,6.995077231512306,11.945863624389357
#0d0887,1,155,6.9177283104445655,12.01072279607421
#0d0887,1,156,6.846475760435881,12.068632673158717
#0d0887,1,157,6.7216152447077615,12.166184033661917
#0d0887,1,158,6.697874289359456,12.184450975759034
#0d0887,1,159,6.549272818283031,12.29636948778861
#0d0887,1,160,6.515438591870017,12.321645271249624
#0d0887,1,161,6.400671347206606,12.40768130582455
#0d0887,1,162,6.309336820284619,12.477106508837329
#0d0887,1,163,6.252069876130184,12.521153631843728
#0d0887,1,164,6.111238262207624,12.632567746425037
#0d0887,1,165,6.103468405053759,12.638818058344768
#0d0887,1,166,5.954866933977334,12.761982484954409
#0d0887,1,167,5.924618588702092,12.788028984012742
#0d0887,1,168,5.8062654629009085,12.891687438893609
#0d0887,1,169,5.7492359574221155,12.943490221600447
#0d0887,1,170,5.657663991824483,13.027819833387621
#0d0887,1,171,5.582580940490994,13.098951459188154
#0d0887,1,172,5.509062520748058,13.169217291150144
#0d0887,1,173,5.42141101280083,13.25441269677586
#0d0887,1,174,5.360461049671633,13.313853398834587
#0d0887,1,175,5.262326312125462,13.409873934363565
#0d0887,1,176,5.211859578595208,13.459172221764462
#0d0887,1,177,5.101950941739641,13.565335171951274
#0d0887,1,178,5.063258107518783,13.60250524926762
#0d0887,1,179,4.936864409194586,13.720796409538977
#0d0887,1,180,4.9146566364423565,13.74141700987211
#0d0887,1,181,4.766055165365932,13.873874642287364
#0d0887,1,182,4.763236743948797,13.876257647126684
#0d0887,1,183,4.617453694289507,13.998159054070777
#0d0887,1,184,4.57449091688473,14.03171888471439
#0d0887,1,185,4.468852223213082,14.113362234749273
#0d0887,1,186,4.365045894386981,14.187180122302097
#0d0887,1,187,4.32025075213666,14.218703542738355
#0d0887,1,188,4.171649281060235,14.313521194371603
#0d0887,1,189,4.120510106252842,14.342641359889804
#0d0887,1,190,4.02304780998381,14.397535134564578
#0d0887,1,191,3.8744463389073847,14.470886799281011
#0d0887,1,192,3.8103418152991475,14.49810259747751
#0d0887,1,193,3.7258448678309595,14.533532209333822
#0d0887,1,194,3.5772433967545343,14.585934614277331
#0d0887,1,195,3.428641925678109,14.628980535333787
#0d0887,1,196,3.3224073582836926,14.653563835065215
#0d0887,1,197,3.280040454601684,14.663222254835487
#0d0887,1,198,3.1314389835252587,14.689365607775542
#0d0887,1,199,2.9828375124488336,14.708930974129999
#0d0887,1,200,2.8342360413724084,14.723131574170168
#0d0887,1,201,2.685634570295983,14.733290344613815
#0d0887,1,202,2.537033099219558,14.740814057301403
#0d0887,1,203,2.3884316281431364,14.747162629623269
#0d0887,1,204,2.239830157066711,14.753812232626652
#0d0887,1,205,2.091228685990286,14.76221013867183
#0d0887,1,206,1.9426272149138608,14.773719011533162
#0d0887,1,207,1.7940257438374356,14.789548952933838
#0d0887,1,208,1.656826072391009,14.80902507265292
#0d0887,1,209,1.6454242727610104,14.810618225379162
#0d0887,1,210,1.4968228016845853,14.83672844737568
#0d0887,1,211,1.34822133060816,14.868841786084776
#0d0887,1,212,1.1996198595317349,14.906785733138586
#0d0887,1,213,1.0510183884553097,14.94990131192497
#0d0887,1,214,1.004608591204725,14.964486310240629
#0d0887,1,215,0.9024169173788845,14.995975037801767
#0d0887,1,216,0.7538154463024593,15.044069819560493
#0d0887,1,217,0.6052139752260342,15.092907195718695
#0d0887,1,218,0.5206039062479724,15.119947547828334
#0d0887,1,219,0.4566125041496125,15.139944090896904
#0d0887,1,220,0.30801103307318556,15.18323668833114
#0d0887,1,221,0.15940956199676037,15.221831799295636
#0d0887,1,222,0.010808090920336966,15.254203181925922
#0d0887,1,223,-0.1154478392561142,15.275408785416037
#0d0887,1,224,-0.13779338015608822,15.2790722413331
#0d0887,1,225,-0.2863948512325134,15.295450490420077
#0d0887,1,226,-0.4349963223089386,15.303362942356399
#0d0887,1,227,-0.5835977933853638,15.30261928486932
#0d0887,1,228,-0.732199264461789,15.293264481390548
#0d0887,1,229,-0.8808007355382124,15.27549939490629
#0d0887,1,230,-0.8813203289396231,15.275408785416037
#0d0887,1,231,-1.0294022066146375,15.249343291829954
#0d0887,1,232,-1.1780036776910627,15.215374548235781
#0d0887,1,233,-1.326605148767488,15.173847398873223
#0d0887,1,234,-1.475206619843913,15.124890702292651
#0d0887,1,235,-1.4882781843473447,15.119947547828334
#0d0887,1,236,-1.6238080909203383,15.068604808705496
#0d0887,1,237,-1.7724095619967635,15.004874956914609
#0d0887,1,238,-1.856542995931278,14.964486310240627
#0d0887,1,239,-1.9210110330731869,14.933634557879554
#0d0887,1,240,-2.069612504149612,14.854638218271127
#0d0887,1,241,-2.1471792470279287,14.80902507265292
#0d0887,1,242,-2.2182139752260372,14.76751506918332
#0d0887,1,243,-2.366815446302463,14.671756472756467
#0d0887,1,244,-2.3926001616130717,14.653563835065214
#0d0887,1,245,-2.5154169173788876,14.567612403726052
#0d0887,1,246,-2.6060715076511305,14.49810259747751
#0d0887,1,247,-2.664018388455313,14.45412570773997
#0d0887,1,248,-2.7987801920430817,14.342641359889802
#0d0887,1,249,-2.812619859531736,14.33132447720155
#0d0887,1,250,-2.9612213306081614,14.199867029033102
#0d0887,1,251,-2.9745568618198055,14.187180122302097
#0d0887,1,252,-3.1098228016845866,14.060075694388562
#0d0887,1,253,-3.138069379404564,14.031718884714392
#0d0887,1,254,-3.2584242727610118,13.9124547611482
#0d0887,1,255,-3.2929206081969444,13.876257647126684
#0d0887,1,256,-3.407025743837437,13.758076100398155
#0d0887,1,257,-3.441349913014019,13.720796409538979
#0d0887,1,258,-3.555627214913862,13.598193054141635
#0d0887,1,259,-3.585138311871365,13.565335171951274
#0d0887,1,260,-3.7042286859902855,13.43412275454239
#0d0887,1,261,-3.725668034666338,13.409873934363565
#0d0887,1,262,-3.8528301570667107,13.267106570012276
#0d0887,1,263,-3.86396860279225,13.25441269677586
#0d0887,1,264,-4.000748500529385,13.098951459188156
#0d0887,1,265,-4.001431628143136,13.098170559003924
#0d0887,1,266,-4.136548613965949,12.943490221600447
#0d0887,1,267,-4.150033099219561,12.927830486864364
#0d0887,1,268,-4.271609001888274,12.788028984012742
#0d0887,1,269,-4.298634570295986,12.75617710991719
#0d0887,1,270,-4.405773390891706,12.632567746425035
#0d0887,1,271,-4.4472360413724115,12.582924370841079
#0d0887,1,272,-4.538580956049044,12.477106508837329
#0d0887,1,273,-4.595837512448837,12.407256299323414
#0d0887,1,274,-4.6692517340586,12.321645271249624
#0d0887,1,275,-4.74443898352526,12.22773279248533
#0d0887,1,276,-4.796654972801296,12.166184033661919
#0d0887,1,277,-4.893040454601685,12.04211641955091
#0d0887,1,278,-4.919245334022983,12.01072279607421
#0d0887,1,279,-5.035487572594465,11.855261558486506
#0d0887,1,280,-5.04164192567811,11.845846572200525
#0d0887,1,281,-5.145724750669268,11.6998003208988
#0d0887,1,282,-5.190243396754536,11.626335496229354
#0d0887,1,283,-5.245337303810613,11.544339083311092
#0d0887,1,284,-5.33126017710847,11.388877845723387
#0d0887,1,285,-5.338844867830961,11.371522591608521
#0d0887,1,286,-5.4069804551383065,11.233416608135684
#0d0887,1,287,-5.464634802889184,11.077955370547974
#0d0887,1,288,-5.487446338907386,10.990096131941836
#0d0887,1,289,-5.50764308559606,10.922494132960269
#0d0887,1,290,-5.536274834429567,10.767032895372564
#0d0887,1,291,-5.549660854585168,10.611571657784854
#0d0887,1,292,-5.550122689983116,10.45611042019715
#0d0887,1,293,-5.53970087832543,10.300649182609446
#0d0887,1,294,-5.520093136442274,10.145187945021737
#0d0887,1,295,-5.492617110886691,9.989726707434032
#0d0887,1,296,-5.487446338907386,9.965672311230312
#0d0887,1,297,-5.460047301771385,9.834265469846327
#0d0887,1,298,-5.420853434914858,9.678804232258619
#0d0887,1,299,-5.374376635684923,9.523342994670914
#0d0887,1,300,-5.338844867830961,9.41969050741612
#0d0887,1,301,-5.320122373649993,9.36788175708321
#0d0887,1,302,-5.256199421914604,9.2124205194955
#0d0887,1,303,-5.190243396754536,9.074685072202039
#0d0887,1,304,-5.180788588967184,9.056959281907796
#0d0887,1,305,-5.089921352497731,8.901498044320093
#0d0887,1,306,-5.04164192567811,8.825523798637423
#0d0887,1,307,-4.984563264691891,8.746036806732382
#0d0887,1,308,-4.893040454601685,8.618958379844772
#0d0887,1,309,-4.870588428328563,8.590575569144677
#0d0887,1,310,-4.763046193001406,8.435114331556973
#0d0887,1,311,-4.74443898352526,8.399867645918853
#0d0887,1,312,-4.685078475875979,8.279653093969266
#0d0887,1,313,-4.647856125097012,8.12419185638156
#0d0887,1,314,-4.644852444701918,7.968730618793854
#0d0887,1,315,-4.6640194085900575,7.813269381206148
#0d0887,1,316,-4.695063334997542,7.657808143618441
#0d0887,1,317,-4.731226077075643,7.502346906030736
#0d0887,1,318,-4.74443898352526,7.4544687750124075
#0d0887,1,319,-4.770429771943364,7.346885668443029
#0d0887,1,320,-4.810348603038281,7.191424430855323
#0d0887,1,321,-4.849033947624031,7.035963193267618
#0d0887,1,322,-4.886002498887891,6.880501955679911
#0d0887,1,323,-4.893040454601685,6.853002280709091
#0d0887,1,324,-4.923702130557122,6.725040718092204
#0d0887,1,325,-4.960202287171578,6.569579480504499
#0d0887,1,326,-4.994821800497245,6.414118242916793
#0d0887,1,327,-5.027541809166385,6.258657005329086
#0d0887,1,328,-5.04164192567811,6.191917627527172
#0d0887,1,329,-5.060178089304586,6.103195767741381
#0d0887,1,330,-5.092310898810756,5.947734530153674
#0d0887,1,331,-5.122356343256019,5.792273292565968
#0d0887,1,332,-5.150236634343749,5.636812054978263
#0d0887,1,333,-5.175872120769112,5.481350817390556
#0d0887,1,334,-5.190243396754536,5.388255100373119
#0d0887,1,335,-5.200290699355907,5.325889579802849
#0d0887,1,336,-5.223809604583478,5.1704283422151445
#0d0887,1,337,-5.244536007001771,5.014967104627438
#0d0887,1,338,-5.262343887143472,4.859505867039731
#0d0887,1,339,-5.277101255930274,4.704044629452026
#0d0887,1,340,-5.288665641804542,4.5485833918643195
#0d0887,1,341,-5.296878893032692,4.393122154276615
#0d0887,1,342,-5.301561165862224,4.237660916688908
#0d0887,1,343,-5.302503951694319,4.082199679101201
#0d0887,1,344,-5.299461957130027,3.9267384415134963
#0d0887,1,345,-5.292143592654009,3.7712772039257896
#0d0887,1,346,-5.280199748915299,3.615815966338083
#0d0887,1,347,-5.263210441675302,3.460354728750378
#0d0887,1,348,-5.240668782812115,3.3048934911626713
#0d0887,1,349,-5.211961578096142,3.1494322535749646
#0d0887,1,350,-5.190243396754536,3.0534468861260056
#0d0887,1,351,-5.177933890008155,2.9939710159872597
#0d0887,1,352,-5.139477112666167,2.838509778399553
#0d0887,1,353,-5.093145493252269,2.6830485408118463
#0d0887,1,354,-5.04164192567811,2.537941590934108
#0d0887,1,355,-5.038172438824091,2.5275873032241414
#0d0887,1,356,-4.9792720860236415,2.3721260656364347
#0d0887,1,357,-4.909449069097568,2.216664828048728
#0d0887,1,358,-4.893040454601685,2.1838743305569106
#0d0887,1,359,-4.833191942328518,2.061203590461023
#0d0887,1,360,-4.7448346692099,1.9057423528733162
#0d0887,1,361,-4.74443898352526,1.9050986996467387
#0d0887,1,362,-4.649268802316871,1.7502811152856097
#0d0887,1,363,-4.595837512448837,1.6731351700734352
#0d0887,1,364,-4.540591616484219,1.5948198776979048
#0d0887,1,365,-4.4472360413724115,1.4750142687022278
#0d0887,1,366,-4.418402128352374,1.439358640110198
#0d0887,1,367,-4.298634570295986,1.3026407469023131
#0d0887,1,368,-4.28126597481787,1.2838974025224914
#0d0887,1,369,-4.150033099219561,1.1506282038672055
#0d0887,1,370,-4.126463705542908,1.1284361649347865
#0d0887,1,371,-4.001431628143136,1.0155376896674677
#0d0887,1,372,-3.949579680979719,0.9729749273470798
#0d0887,1,373,-3.8528301570667107,0.895383425168629
#0d0887,1,374,-3.743869404825461,0.8175136897593731
#0d0887,1,375,-3.7042286859902855,0.789323867498373
#0d0887,1,376,-3.555627214913862,0.6942219589443379
#0d0887,1,377,-3.49855303428729,0.6620524521716682
#0d0887,1,378,-3.407025743837437,0.6093637913882202
#0d0887,1,379,-3.2584242727610118,0.5352792463604367
#0d0887,1,380,-3.1920248105974007,0.5065912145839615
#0d0887,1,381,-3.1098228016845866,0.4693749730165767
#0d0887,1,382,-2.9612213306081614,0.4116305908757889
#0d0887,1,383,-2.812619859531736,0.36369115933391905
#0d0887,1,384,-2.7663343397392395,0.3511299769962557
#0d0887,1,385,-2.664018388455313,0.32105885182099614
#0d0887,2,386,1.9426272149138608,7.813030040523682
#0d0887,2,387,1.9335549621037365,7.813269381206148
#0d0887,2,388,1.7940257438374356,7.817685690484996
#0d0887,2,389,1.6454242727610104,7.837383546468391
#0d0887,2,390,1.4968228016845853,7.871791395493222
#0d0887,2,391,1.34822133060816,7.920979676726053
#0d0887,2,392,1.237947374110144,7.968730618793854
#0d0887,2,393,1.1996198595317349,7.9920207588215835
#0d0887,2,394,1.0510183884553097,8.106857748306766
#0d0887,2,395,1.0325143836888993,8.12419185638156
#0d0887,2,396,0.9453159428879707,8.279653093969266
#0d0887,2,397,0.9357790939867415,8.435114331556973
#0d0887,2,398,0.990726008389254,8.590575569144677
#0d0887,2,399,1.0510183884553097,8.680435891390173
#0d0887,2,400,1.0989172167254506,8.746036806732382
#0d0887,2,401,1.1996198595317349,8.847038658005047
#0d0887,2,402,1.2599450576341549,8.90149804432009
#0d0887,2,403,1.34822133060816,8.967299373398014
#0d0887,2,404,1.486434801553916,9.056959281907796
#0d0887,2,405,1.4968228016845853,9.062907561755463
#0d0887,2,406,1.6454242727610104,9.1277883426744
#0d0887,2,407,1.7940257438374356,9.172566316089261
#0d0887,2,408,1.9426272149138608,9.192093475496398
#0d0887,2,409,2.091228685990286,9.181670974141756
#0d0887,2,410,2.239830157066711,9.137494590132127
#0d0887,2,411,2.3884316281431364,9.056959281907796
#0d0887,2,412,2.3884316281431364,9.056959281907796
#0d0887,2,413,2.537033099219558,8.909938136963278
#0d0887,2,414,2.5437881308473713,8.90149804432009
#0d0887,2,415,2.6345409150328054,8.746036806732382
#0d0887,2,416,2.685634570295983,8.60806522050053
#0d0887,2,417,2.6913677875536863,8.590575569144677
#0d0887,2,418,2.7128731208903547,8.435114331556973
#0d0887,2,419,2.701867678411215,8.279653093969266
#0d0887,2,420,2.685634570295983,8.228842879133456
#0d0887,2,421,2.643163655754843,8.12419185638156
#0d0887,2,422,2.537033099219558,7.997929887191184
#0d0887,2,423,2.5028083586783585,7.968730618793854
#0d0887,2,424,2.3884316281431364,7.906277238002787
#0d0887,2,425,2.239830157066711,7.853869354694583
#0d0887,2,426,2.091228685990286,7.824256504170902
#0d0887,2,427,1.946820564137189,7.813269381206148
#0d0887,2,428,1.9426272149138608,7.813030040523682
#1d068e,3,429,-2.812619859531736,0.5034018822439638
#1d068e,3,430,-2.664018388455313,0.4593194586632323
#1d068e,3,431,-2.5154169173788876,0.42400260024782754
#1d068e,3,432,-2.3668154463024624,0.39653822413963224
#1d068e,3,433,-2.2182139752260372,0.3762097603985866
#1d068e,3,434,-2.069612504149612,0.3624679973131124
#1d068e,3,435,-1.9210110330731869,0.35490862145298585
#1d068e,3,436,-1.7724095619967635,0.35325505152525
#1d068e,3,437,-1.6238080909203383,0.3573453931106581
#1d068e,3,438,-1.475206619843913,0.36712247113463153
#1d068e,3,439,-1.326605148767488,0.3826259384873665
#1d068e,3,440,-1.1780036776910627,0.40398542101535945
#1d068e,3,441,-1.0294022066146375,0.43141355325808195
#1d068e,3,442,-0.8808007355382125,0.4651976089159292
#1d068e,3,443,-0.732199264461789,0.5056882790820627
#1d068e,3,444,-0.7291925068859497,0.5065912145839615
#1d068e,3,445,-0.5835977933853638,0.5493813327368411
#1d068e,3,446,-0.4349963223089386,0.600184786173518
#1d068e,3,447,-0.2863948512325134,0.6586891223500145
#1d068e,3,448,-0.2783145899402978,0.6620524521716682
#1d068e,3,449,-0.13779338015608822,0.7210595801607274
#1d068e,3,450,0.010808090920336966,0.7917523787304163
#1d068e,3,451,0.061682765851031836,0.8175136897593731
#1d068e,3,452,0.15940956199676037,0.8684706134551992
#1d068e,3,453,0.30801103307318556,0.9531579462139455
#1d068e,3,454,0.3414703132174942,0.9729749273470798
#1d068e,3,455,0.4566125041496125,1.044335651192338
#1d068e,3,456,0.5829758050709324,1.1284361649347865
#1d068e,3,457,0.6052139752260342,1.1440654431011665
#1d068e,3,458,0.7538154463024593,1.250566255382238
#1d068e,3,459,0.7991893044562355,1.2838974025224914
#1d068e,3,460,0.9024169173788845,1.3642483081947216
#1d068e,3,461,0.9972275431642967,1.439358640110198
#1d068e,3,462,1.0510183884553097,1.4844695433865618
#1d068e,3,463,1.1828555148335627,1.5948198776979048
#1d068e,3,464,1.1996198595317349,1.609593029690574
#1d068e,3,465,1.34822133060816,1.7371663038781358
#1d068e,3,466,1.3639410474367129,1.7502811152856095
#1d068e,3,467,1.4968228016845853,1.8646897365818498
#1d068e,3,468,1.5460451973726808,1.9057423528733164
#1d068e,3,469,1.6454242727610104,1.9901976617737622
#1d068e,3,470,1.7322903633551219,2.061203590461023
#1d068e,3,471,1.7940257438374356,2.1120077628005975
#1d068e,3,472,1.9264336832779176,2.216664828048728
#1d068e,3,473,1.9426272149138608,2.2294319267281115
#1d068e,3,474,2.091228685990286,2.341799413423209
#1d068e,3,475,2.132199054253447,2.3721260656364347
#1d068e,3,476,2.239830157066711,2.4508694735917658
#1d068e,3,477,2.3451198141429286,2.5275873032241414
#1d068e,3,478,2.3884316281431364,2.55886231405621
#1d068e,3,479,2.537033099219558,2.6673541996658816
#1d068e,3,480,2.5580047712944802,2.6830485408118463
#1d068e,3,481,2.685634570295983,2.778589961922082
#1d068e,3,482,2.762090117645556,2.838509778399553
#1d068e,3,483,2.8342360413724084,2.8957947184636326
#1d068e,3,484,2.9510013269654354,2.9939710159872597
#1d068e,3,485,2.9828375124488336,3.021511964607118
#1d068e,3,486,3.1216440392050244,3.1494322535749646
#1d068e,3,487,3.1314389835252587,3.1588812378047426
#1d068e,3,488,3.2734896658925376,3.3048934911626713
#1d068e,3,489,3.280040454601684,3.312071191082469
#1d068e,3,490,3.407710341246731,3.460354728750378
#1d068e,3,491,3.428641925678109,3.486742356545472
#1d068e,3,492,3.5261756346190403,3.615815966338083
#1d068e,3,493,3.5772433967545343,3.690400991920467
#1d068e,3,494,3.6307031428201446,3.77127720392579
#1d068e,3,495,3.72264721421622,3.9267384415134963
#1d068e,3,496,3.7258448678309595,3.932809249727987
#1d068e,3,497,3.8036328891910536,4.082199679101201
#1d068e,3,498,3.8744463389073847,4.237660916688908
#1d068e,3,499,3.8744463389073847,4.237660916688908
#1d068e,3,500,3.937013352846874,4.393122154276615
#1d068e,3,501,3.991236212494478,4.5485833918643195
#1d068e,3,502,4.02304780998381,4.655290662984733
#1d068e,3,503,4.038357369730487,4.704044629452026
#1d068e,3,504,4.079568449931836,4.859505867039731
#1d068e,3,505,4.11464602357018,5.014967104627438
#1d068e,3,506,4.144248758717133,5.1704283422151445
#1d068e,3,507,4.169048862530698,5.325889579802849
#1d068e,3,508,4.171649281060235,5.346932129630173
#1d068e,3,509,4.190895789607698,5.481350817390555
#1d068e,3,510,4.209791968709572,5.636812054978263
#1d068e,3,511,4.2269269585010365,5.792273292565968
#1d068e,3,512,4.244396231153791,5.947734530153674
#1d068e,3,513,4.265948297097209,6.103195767741381
#1d068e,3,514,4.299408154118696,6.258657005329086
#1d068e,3,515,4.32025075213666,6.320577049930559
