Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time2,Moving Time,Distance2,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate2,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort2,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute2,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media,Date_Use
9836465544,"12 Sep 2023, 18:02:21",Evening Run,Run,Love my new whoop band - data nerd heaven,1860,5.10,,,false,,,,,,1860.0,1860.0,5100.0,,2.7419354915618896,,,,,,0.0,,,,,,,,,438.6387634277344,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7419354915618896,0.0,,,,,media/6A0BB409-5C78-41A2-848E-57B8E7BC5D97.jpg,2023-09-12
9839362194,"13 Sep 2023, 06:35:21",Morning Run,Run,How do i get the auto sync with whoop???????,2103,6.00,,,false,,,,,,2103.0,2103.0,6000.0,,2.85306715965271,,,,,,0.0,,,,,,,,,516.0455932617188,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.85306715965271,0.0,,,,,"",2023-09-13
9867322315,"17 Sep 2023, 09:37:59",Morning Run,Run,Tough one today but Tom carried,9523,24.66,,,false,,,activities/9867322315.gpx,,,9523.0,8785.0,24659.740234375,4.900000095367432,2.807027816772461,249.20375061035156,248.60400390625,19.100000381469727,108.5999984741211,21.03286361694336,0.002433115616440773,,,,,,,,,2158.162841796875,,,,,,,,,,,,,,0.0,,0.0,,1.0,25092.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5894927978515625,5416.7001953125,,,,,"",2023-09-17
9892746100,"21 Sep 2023, 12:28:21",Run with PC,Run,"",3395,10.01,,,false,,,activities/10603098767.fit.gz,,,3395.0,3360.0,10009.5302734375,8.397997856140137,2.9790267944335938,24.16666603088379,471.0,1.2999999523162842,14.300000190734863,10.78079605102539,-0.01098952628672123,,,,,,,,,863.7055053710938,,,,,,,,,,,,,,0.0,,0.0,,1.0,10042.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.948315143585205,0.0,,,,,"",2023-09-21
9922289253,"26 Sep 2023, 06:19:30",WHOOP Running → 7.1 Day Strain,Run,Knee was okay this morning,1799,0,137.0,7,false,,,activities/10634152786.fit.gz,,,1799.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,126.17620849609375,,,213.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,media/43852443-45dc-478f-b9d7-25fd59aa0a5e.jpg,2023-09-26
9942138554,"29 Sep 2023, 07:10:30",WHOOP Running → 7.2 Day Strain,Run,"",2047,0,169.0,10,false,,,activities/10654871736.fit.gz,,,2047.0,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.66047668457031,,,223.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,media/0fc2dfa3-2c33-4dcc-a39f-75f54b4e0382.jpg,2023-09-29
